ride_id,customer_id,captain_id,timestamp,date,hour,minute,day_of_week,day_name,week_of_year,month,month_name,quarter,is_weekend,is_peak_hour,is_late_night,is_offpeak,is_ramadan,is_uae_public_holiday,is_suhoor_window,is_iftar_window,active_event,event_type,event_demand_multiplier,temperature_c,humidity_pct,is_rain,is_sandstorm,weather_demand_factor,pickup_zone,dropoff_zone,pickup_neighborhood,dropoff_neighborhood,pickup_location_source,dropoff_location_source,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_area_type,dropoff_area_type,is_airport_ride,is_intrazone_trip,pickup_density_score,dropoff_density_score,route_direct_distance_km,route_distance_km,route_efficiency_ratio,route_bearing_deg,salik_gates,salik_cost_aed,product_type,is_hala_product,payment_method,is_careem_plus,demand_index,captain_availability_score,supply_pressure_index,traffic_index,wait_time_min,trip_duration_min,avg_speed_kmh,surge_multiplier,booking_fee_aed,metered_fare_aed,final_price_aed,price_per_km_aed,booking_status,cancellation_reason,captain_rating,customer_rating,eta_deviation_min
RID2025026458,CUS1048753,CAP150381,2025-02-16 15:55:00,2025-02-16,15,55,6,Sunday,7,2,February,1,True,False,False,True,False,False,False,False,,,1.0,23.7,60.7,False,False,1.0,Sharjah,Marina,Sharjah,Marsa Dubai,centroid,polygon,25.346637,55.417779,25.086804,55.142214,Low,High,False,False,0.95,1.25,40.04,49.66,1.24,223.87,3,12.0,Hala Taxi,True,Cash,False,0.997,0.934,0.066,1.021,2.8,52.8,56.4,1.0,4.0,131.18,134.43,2.71,Completed,,4.6,4.4,1.0
RID2025095396,CUS3874603,CAP330970,2025-12-18 23:05:00,2025-12-18,23,5,3,Thursday,51,12,December,4,False,False,True,False,False,False,False,False,,,1.0,21.9,69.9,False,False,1.0,Business Bay,Al Barsha,Business Bay,Al Barsha North,polygon,polygon,25.180523,55.279573,25.09952,55.181007,High,Medium,False,False,1.25,1.05,13.4,17.9,1.336,227.79,1,4.0,Electric,False,Cash,False,1.15,1.0,0.0,0.871,4.2,13.8,78.0,1.0,3.5,69.15,68.24,3.81,Completed,,4.8,4.6,2.0
RID2025035917,CUS1795240,CAP407484,2025-02-17 07:26:00,2025-02-17,7,26,0,Monday,8,2,February,1,False,False,False,True,False,False,False,False,,,1.0,22.2,67.7,False,False,1.0,Jumeirah,JVC,Al Safa Second,Al Hebiah Second,polygon,polygon,25.153494,55.221425,25.038948,55.251373,Medium,Low,False,False,1.15,0.9,13.09,20.59,1.573,166.67,0,0.0,Hala Taxi,True,Credit Card,False,1.15,1.0,0.0,0.806,7.4,19.1,64.8,1.0,4.0,57.81,57.34,2.79,Completed,,4.1,4.7,2.0
RID2025059937,CUS1617396,CAP200836,2025-02-16 22:40:00,2025-02-16,22,40,6,Sunday,7,2,February,1,True,False,True,False,False,False,False,False,,,1.0,21.4,56.8,False,False,1.0,JVC,Business Bay,Al Hebiah Second,Business Bay,polygon,polygon,25.036428,55.25785,25.186305,55.271555,Low,High,False,False,0.9,1.25,16.72,18.2,1.089,4.73,1,4.0,MAX,False,Credit Card,False,0.869,1.0,0.0,0.928,2.1,15.1,72.3,1.0,4.5,92.81,96.6,5.31,Completed,,4.4,4.3,-1.3
RID2025049996,CUS4369232,CAP380609,2025-03-13 13:25:00,2025-03-13,13,25,3,Thursday,11,3,March,1,False,False,False,True,True,False,False,False,,,1.0,28.6,50.9,False,False,1.0,JVC,Jumeirah,Al Hebiah Second,Umm Suqeim First,polygon,polygon,25.036862,55.239565,25.174118,55.213687,Low,Medium,False,False,0.9,1.15,15.48,21.36,1.38,350.32,0,0.0,Hala Taxi,True,Careem Pay,False,0.864,1.0,0.0,0.861,2.9,19.5,65.8,1.0,4.0,57.03,58.36,2.73,Completed,,4.3,4.7,0.1
RID2025085869,CUS3519080,CAP417547,2025-08-01 17:37:00,2025-08-01,17,37,4,Friday,31,8,August,3,False,True,False,False,False,False,False,False,,,1.0,38.6,62.3,False,False,1.0,Jumeirah,Sharjah,Jumeira Third,Sharjah,polygon,centroid,25.173397,55.224146,25.344752,55.426338,Medium,Low,False,False,1.15,0.95,27.87,37.56,1.348,46.82,2,8.0,Comfort,False,Careem Pay,False,1.357,0.861,0.139,1.184,3.5,66.2,34.1,1.25,5.0,170.81,170.52,4.54,Completed,,4.4,5.0,1.6
RID2025024237,CUS1078623,CAP445156,2025-04-15 01:08:00,2025-04-15,1,8,1,Tuesday,16,4,April,2,False,False,True,False,False,False,False,False,,,1.0,34.5,54.0,False,False,1.0,Al Barsha,Downtown,Al Thanyah First,Burj Khalifa,polygon,polygon,25.100481,55.176327,25.200629,55.278718,Medium,High,False,False,1.05,1.3,15.17,21.3,1.404,42.76,1,4.0,Executive,False,Credit Card,False,0.966,0.923,0.077,0.812,5.2,16.4,78.0,1.0,3.5,89.54,88.17,4.14,Completed,,4.4,4.3,-1.1
RID2025064295,CUS1818474,CAP338892,2025-05-17 15:20:00,2025-05-17,15,20,5,Saturday,20,5,May,2,True,False,False,True,False,False,False,False,,,1.0,38.5,45.9,False,False,1.0,DXB Airport,Downtown,Dubai Int'l Airport,Zaa'Beel Second,polygon,polygon,25.265534,55.366398,25.206582,55.283643,High,High,True,False,1.1,1.3,10.59,18.05,1.704,231.8,1,4.0,Premier,False,Careem Pay,False,1.155,1.0,0.0,1.031,4.1,19.6,55.2,1.0,6.0,112.11,110.6,6.13,Completed,,4.9,4.4,1.3
RID2025072849,CUS3762428,CAP462737,2025-10-14 16:50:00,2025-10-14,16,50,1,Tuesday,42,10,October,4,False,True,False,False,False,False,False,False,GITEX Global,Tech Conference,1.45,31.7,64.5,False,False,1.0,Downtown,Downtown,Zaa'Beel Second,Burj Khalifa,polygon,polygon,25.214272,55.287739,25.194543,55.284435,High,High,False,True,1.3,1.3,2.22,2.85,1.285,188.62,0,0.0,Electric,False,Cash,False,2.224,0.552,0.448,1.213,6.5,4.2,40.5,1.75,5.5,27.79,28.04,9.84,Completed,,5.0,4.8,0.1
RID2025101394,CUS2009849,CAP477290,2025-05-01 04:23:00,2025-05-01,4,23,3,Thursday,18,5,May,2,False,False,True,False,False,False,False,False,,,1.0,35.1,41.0,False,False,1.0,DXB Airport,Al Nahda,Dubai Int'l Airport,Al Nahda Second,polygon,polygon,25.252073,55.378226,25.287631,55.375749,High,Medium,True,False,1.1,0.92,3.96,5.06,1.278,356.4,0,0.0,MAX,False,Credit Card,False,1.012,1.0,0.0,0.951,4.6,4.4,68.5,1.0,4.5,32.18,31.36,6.19,Completed,,5.0,4.1,0.9
RID2025138184,CUS2598557,CAP428216,2025-11-14 20:20:00,2025-11-14,20,20,4,Friday,46,11,November,4,False,False,False,True,False,False,False,False,,,1.0,26.8,67.1,False,False,1.0,Al Nahda,Bur Dubai,Al Nahda Second,Al Kifaf,polygon,polygon,25.290771,55.37157,25.236906,55.297751,Medium,Medium,False,False,0.92,1.05,9.54,11.21,1.175,231.12,2,8.0,Executive,False,Cash,False,0.92,1.0,0.0,0.833,1.8,10.0,67.5,1.0,4.0,58.11,55.0,4.91,Completed,,4.9,4.8,1.7
RID2025130324,CUS4398070,CAP207501,2025-07-21 20:32:00,2025-07-21,20,32,0,Monday,30,7,July,3,False,False,False,True,False,False,False,False,,,1.0,38.4,74.2,False,False,1.0,Marina,DIFC,Marsa Dubai,Trade Center Second,polygon,polygon,25.083683,55.139497,25.204476,55.273974,High,High,False,False,1.25,1.35,19.07,25.32,1.328,45.19,2,8.0,Hala Taxi,True,Credit Card,False,1.25,0.868,0.132,0.838,2.6,25.5,59.6,1.0,4.0,75.54,76.09,3.0,Completed,,4.2,4.6,4.1
RID2025141646,CUS4595259,CAP265473,2025-10-22 17:34:00,2025-10-22,17,34,2,Wednesday,43,10,October,4,False,True,False,False,False,False,False,False,,,1.0,29.9,51.8,False,False,1.0,Jebel Ali,Downtown,Jabal Ali Industrial,Burj Khalifa,polygon,polygon,24.939413,55.090715,25.19497,55.279789,Low,High,False,False,0.85,1.3,34.21,45.78,1.338,33.79,2,8.0,Hala Taxi,True,Careem Pay,False,1.003,0.895,0.105,1.214,5.2,76.8,35.8,1.0,7.5,123.84,123.82,2.7,Completed,,5.0,4.8,-0.8
RID2025136694,CUS3803859,CAP405263,2025-05-25 15:50:00,2025-05-25,15,50,6,Sunday,21,5,May,2,True,False,False,True,False,False,False,False,,,1.0,36.5,52.7,False,False,1.0,Palm Jumeirah,JVC,Nakhlat Jumeira,Al Hebiah First,polygon,polygon,25.124909,55.125088,25.04469,55.247495,High,Low,False,False,1.2,0.9,15.22,21.28,1.398,125.86,0,0.0,MAX,False,Cash,False,1.26,0.961,0.039,0.994,2.0,27.7,46.1,1.25,5.0,133.85,138.37,6.5,Completed,,4.3,4.7,1.1
RID2025145490,CUS1729677,CAP102382,2025-09-03 21:59:00,2025-09-03,21,59,2,Wednesday,36,9,September,3,False,False,False,True,False,False,False,False,,,1.0,32.9,64.7,False,False,1.0,Marina,Bur Dubai,Marsa Dubai,Al Karama,polygon,polygon,25.082523,55.133208,25.240686,55.299462,High,Medium,False,False,1.25,1.05,24.27,30.6,1.261,43.54,2,8.0,Eco Friendly,False,Credit Card,False,1.25,0.963,0.037,0.868,6.0,31.5,58.2,1.25,3.5,133.67,138.93,4.54,Completed,,4.3,4.6,0.6
RID2025080798,CUS4801261,CAP146123,2025-10-30 18:48:00,2025-10-30,18,48,3,Thursday,44,10,October,4,False,True,False,False,False,False,False,False,,,1.0,32.8,60.4,False,False,1.0,Jebel Ali,Bur Dubai,Jabal Ali First,Al Jafiliya,polygon,polygon,25.045931,55.126395,25.23875,55.294314,Low,Medium,False,False,0.85,1.05,27.3,32.72,1.198,38.21,2,8.0,Hala Taxi,True,Credit Card,False,1.003,1.0,0.0,1.122,3.6,42.5,46.1,1.0,7.5,94.26,88.3,2.7,Completed,,4.7,5.0,-0.0
RID2025122539,CUS4232843,CAP185974,2025-07-10 00:22:00,2025-07-10,0,22,3,Thursday,28,7,July,3,False,False,True,False,False,False,False,False,,,1.0,40.3,75.3,False,False,1.0,Business Bay,JVC,Business Bay,Al Hebiah First,polygon,polygon,25.184949,55.279413,25.041772,55.241075,High,Low,False,False,1.25,0.9,16.38,21.81,1.332,193.64,1,4.0,Electric,False,Cash,False,1.15,0.972,0.028,0.84,2.2,16.8,78.0,1.0,3.5,82.94,89.08,4.08,Completed,,4.2,4.8,2.3
RID2025055969,CUS4639062,CAP131910,2025-02-23 17:02:00,2025-02-23,17,2,6,Sunday,8,2,February,1,True,True,False,False,False,False,False,False,Dubai Food Festival,Food Festival,1.15,23.7,69.9,False,False,1.0,Business Bay,Al Nahda,Business Bay,Al Qusais,polygon,polygon,25.177825,55.270121,25.279587,55.376917,High,Medium,False,False,1.25,0.92,15.6,21.43,1.373,43.49,1,4.0,Executive,False,Careem Pay,False,1.781,0.978,0.022,1.33,3.0,44.4,29.0,1.5,6.0,154.14,156.13,7.29,Completed,,4.8,5.0,-0.8
RID2025137937,CUS1397117,CAP159981,2025-11-11 19:28:00,2025-11-11,19,28,1,Tuesday,46,11,November,4,False,True,False,False,False,False,False,False,,,1.0,25.2,68.7,False,False,1.0,JVC,Downtown,Al Hebiah First,Burj Khalifa,polygon,polygon,25.04561,55.251142,25.195871,55.286686,Low,High,False,False,0.9,1.3,17.09,25.53,1.494,12.08,1,4.0,Comfort,False,Credit Card,False,1.062,0.896,0.104,1.116,3.3,34.5,44.3,1.0,5.0,91.14,86.41,3.38,Completed,,5.0,4.8,1.5
RID2025119745,CUS2798333,CAP228535,2025-11-06 00:56:00,2025-11-06,0,56,3,Thursday,45,11,November,4,False,False,True,False,False,False,False,False,,,1.0,28.1,67.5,False,False,1.0,Jumeirah,Al Nahda,Jumeira Third,Al Nahda Second,polygon,polygon,25.176795,55.221094,25.28561,55.371539,Medium,Medium,False,False,1.15,0.92,19.38,24.21,1.25,51.32,2,8.0,Hala Kids,True,Cash,False,1.058,0.994,0.006,0.839,3.4,18.6,78.0,1.0,4.0,74.4,70.98,2.93,Completed,,4.2,4.5,-1.0
RID2025135915,CUS3490778,CAP295342,2025-11-12 08:10:00,2025-11-12,8,10,2,Wednesday,46,11,November,4,False,True,False,False,False,False,False,False,,,1.0,29.5,56.6,False,False,1.0,Jumeirah,Dubai Hills,Umm Suqeim First,Hadaeq Sheikh Mohammed Bin Rashid,polygon,polygon,25.174616,55.213157,25.105041,55.251886,Medium,Medium,False,False,1.15,1.05,8.66,11.48,1.325,153.25,0,0.0,Hala Taxi,True,Cash,False,1.357,0.988,0.012,1.141,5.9,18.9,36.4,1.0,7.5,40.48,41.84,3.64,Completed,,4.6,4.4,-0.5
RID2025014001,CUS3581016,CAP389999,2025-01-28 22:14:00,2025-01-28,22,14,1,Tuesday,5,1,January,1,False,False,True,False,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.035,22.0,72.9,False,False,1.0,Jebel Ali,Deira,Jabal Ali First,Al Baraha,polygon,polygon,25.043879,55.130421,25.280985,55.321724,Low,Medium,False,False,0.85,1.05,32.65,37.19,1.139,36.1,3,12.0,MAX,False,Cash,False,0.809,1.0,0.0,0.793,4.3,29.2,76.4,1.0,4.5,182.3,170.09,4.57,Completed,,4.6,4.6,-2.0
RID2025118420,CUS1810963,CAP409184,2025-01-27 17:33:00,2025-01-27,17,33,0,Monday,5,1,January,1,False,True,False,False,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.14,22.8,61.5,False,False,1.0,Downtown,Marina,Burj Khalifa,Marsa Dubai,polygon,polygon,25.193086,55.276068,25.086528,55.142177,High,High,False,False,1.3,1.25,17.95,22.44,1.251,228.71,2,8.0,Kids,False,Credit Card,False,1.749,0.733,0.267,1.135,5.0,33.4,40.4,1.5,6.0,135.78,129.26,5.76,Completed,,4.6,4.5,0.8
RID2025064696,CUS1596808,CAP181242,2025-12-07 18:07:00,2025-12-07,18,7,6,Sunday,49,12,December,4,True,True,False,False,False,False,False,False,,,1.0,20.7,61.3,False,False,1.0,Bur Dubai,Al Barsha,Mankhool,Al Barsha North,polygon,polygon,25.242047,55.293763,25.091395,55.187112,Medium,Medium,False,False,1.05,1.05,19.9,23.11,1.162,212.67,1,4.0,Comfort,False,Cash,False,1.301,1.0,0.0,1.301,3.7,46.9,29.6,1.25,5.0,109.39,112.85,4.88,Completed,,4.0,4.3,-1.0
RID2025159237,CUS1251633,CAP213111,2025-02-11 21:50:00,2025-02-11,21,50,1,Tuesday,7,2,February,1,False,False,False,True,False,False,False,False,,,1.0,25.6,69.8,False,False,1.0,Business Bay,DIFC,Business Bay,Trade Center Second,polygon,polygon,25.183357,55.277018,25.220096,55.281855,High,High,False,False,1.25,1.35,4.11,6.82,1.659,6.79,0,0.0,Hala MAX,True,Careem Plus,True,1.25,0.918,0.082,0.883,2.4,6.9,59.7,1.0,5.5,30.72,30.01,4.4,Completed,,4.7,4.6,-0.8
RID2025121939,CUS3430414,CAP312048,2025-04-10 09:09:00,2025-04-10,9,9,3,Thursday,15,4,April,2,False,True,False,False,False,False,False,False,,,1.0,32.4,42.6,False,False,1.0,Jumeirah,Palm Jumeirah,Al Satwa,Nakhlat Jumeira,polygon,polygon,25.222643,55.273777,25.123694,55.13022,Medium,High,False,False,1.15,1.2,18.16,19.24,1.06,232.74,1,4.0,Premier,False,Careem Pay,False,1.357,0.841,0.159,1.167,3.7,31.1,37.1,1.25,8.0,155.63,149.91,7.79,Completed,,4.8,4.8,0.6
RID2025163128,CUS3704778,CAP466422,2025-12-11 13:30:00,2025-12-11,13,30,3,Thursday,50,12,December,4,False,False,False,True,False,False,False,False,,,1.0,21.1,68.6,False,False,1.0,Deira,Jebel Ali,Al Muteena,Jabal Ali Industrial,polygon,polygon,25.271111,55.327527,24.932611,55.079846,Medium,Low,False,False,1.05,0.85,45.15,50.35,1.115,213.58,3,12.0,MAX,False,Credit Card,False,1.05,0.958,0.042,0.751,3.0,42.4,71.2,1.0,5.0,240.4,249.66,4.96,Completed,,4.5,4.8,-0.7
RID2025098281,CUS1306947,CAP120306,2025-09-10 09:37:00,2025-09-10,9,37,2,Wednesday,37,9,September,3,False,True,False,False,False,False,False,False,,,1.0,35.3,65.6,False,False,1.0,Al Barsha,Bur Dubai,Al Thanyah Second,Al Karama,polygon,polygon,25.092535,55.18363,25.243919,55.303588,Medium,Medium,False,False,1.05,1.05,20.71,24.2,1.168,35.62,1,4.0,Comfort,False,Credit Card,False,1.239,0.79,0.21,1.106,4.6,37.4,38.8,1.25,5.0,109.24,106.95,4.42,Completed,,5.0,4.3,2.2
RID2025153984,CUS3421565,CAP215682,2025-05-03 08:57:00,2025-05-03,8,57,5,Saturday,18,5,May,2,True,True,False,False,False,False,False,False,,,1.0,36.0,42.4,False,False,1.0,Ras Al Khor,Dubai Hills,Ras Al Khor Industrial,Hadaeq Sheikh Mohammed Bin Rashid,polygon,polygon,25.184273,55.354116,25.10455,55.264077,Low,Medium,False,False,0.95,1.05,12.68,23.03,1.816,225.65,1,4.0,Hala Taxi,True,Credit Card,False,1.177,0.959,0.041,1.244,4.3,43.1,32.1,1.0,7.5,69.54,75.39,3.27,Completed,,4.7,4.6,-1.8
RID2025131336,CUS4289120,CAP218950,2025-11-14 20:54:00,2025-11-14,20,54,4,Friday,46,11,November,4,False,False,False,True,False,False,False,False,,,1.0,25.0,69.3,False,False,1.0,Jumeirah,DIFC,Umm Suqeim First,Trade Center First,polygon,polygon,25.172254,55.220591,25.217694,55.276897,Medium,High,False,False,1.15,1.35,7.59,10.52,1.386,48.26,1,4.0,Comfort,False,Careem Plus,True,1.15,0.946,0.054,0.778,2.1,8.7,72.7,1.0,3.0,41.57,39.51,3.75,Completed,,4.7,5.0,-0.2
RID2025009255,CUS2354835,CAP427388,2025-04-18 22:36:00,2025-04-18,22,36,4,Friday,16,4,April,2,False,False,True,False,False,False,False,False,,,1.0,28.9,48.0,False,False,1.0,Business Bay,DIFC,Business Bay,Trade Center Second,polygon,polygon,25.185233,55.275381,25.211992,55.277746,High,High,False,False,1.25,1.35,2.99,7.21,2.417,4.57,0,0.0,Hala Taxi,True,Cash,False,1.15,0.811,0.189,0.935,3.7,6.7,64.6,1.0,4.0,26.98,24.69,3.42,Completed,,4.8,4.1,2.8
RID2025137698,CUS4700513,CAP289981,2025-06-26 07:25:00,2025-06-26,7,25,3,Thursday,26,6,June,2,False,False,False,True,False,True,False,False,,,1.0,41.6,61.7,False,False,1.0,Business Bay,Marina,Business Bay,Marsa Dubai,polygon,polygon,25.185038,55.262983,25.087386,55.143155,High,High,False,False,1.25,1.25,16.23,20.6,1.269,228.03,2,8.0,Executive,False,Credit Card,False,1.25,0.865,0.135,0.798,3.9,17.0,72.6,1.25,4.0,112.11,112.58,5.47,Completed,,4.6,4.3,-0.9
RID2025123796,CUS2888643,CAP260018,2025-12-04 09:48:00,2025-12-04,9,48,3,Thursday,49,12,December,4,False,True,False,False,False,False,False,False,,,1.0,23.0,55.2,False,False,1.0,DIFC,Jumeirah,Trade Center Second,Jumeira Third,polygon,polygon,25.216329,55.280809,25.174537,55.219574,High,Medium,False,False,1.35,1.15,7.72,11.48,1.488,232.99,1,4.0,Premier,False,Credit Card,False,1.593,0.826,0.174,1.107,9.4,18.9,36.5,1.5,8.0,117.0,123.49,10.75,Completed,,4.5,4.8,3.1
RID2025015288,CUS3953012,CAP196831,2025-10-04 22:33:00,2025-10-04,22,33,5,Saturday,40,10,October,4,True,False,True,False,False,False,False,False,,,1.0,29.8,63.3,False,False,1.0,Jebel Ali,Deira,Jabal Ali Industrial,Al Muteena,polygon,polygon,24.94753,55.085361,25.271011,55.330134,Low,Medium,False,False,0.85,1.05,43.6,51.29,1.176,34.37,3,12.0,Hala Kids,True,Cash,False,0.821,1.0,0.0,0.921,1.7,44.8,68.7,1.0,4.0,140.33,131.45,2.56,Completed,,4.0,4.6,2.5
RID2025128719,CUS4149932,CAP166100,2025-04-15 14:13:00,2025-04-15,14,13,1,Tuesday,16,4,April,2,False,False,False,True,False,False,False,False,,,1.0,29.8,53.4,False,False,1.0,Sharjah,DXB Airport,Sharjah,Dubai Int'l Airport,centroid,polygon,25.3532,55.424227,25.259857,55.370879,Low,High,True,False,0.95,1.1,11.68,12.45,1.066,207.34,1,4.0,MAX,False,Cash,False,0.95,0.956,0.044,0.88,6.6,12.0,62.4,1.0,5.0,68.72,69.62,5.59,Completed,,4.7,4.4,-1.2
RID2025047203,CUS4223735,CAP188808,2025-12-05 17:09:00,2025-12-05,17,9,4,Friday,49,12,December,4,False,True,False,False,False,False,False,False,,,1.0,23.0,70.4,False,False,1.0,Al Barsha,Al Nahda,Al Thanyah Second,Al Nahda Second,polygon,polygon,25.091476,55.177546,25.291613,55.370091,Medium,Medium,False,False,1.05,0.92,29.51,35.25,1.195,41.0,2,8.0,Hala Taxi,True,Cash,False,1.239,0.779,0.221,1.145,4.6,60.2,35.2,1.0,7.5,100.02,99.84,2.83,Completed,,4.9,4.8,1.6
RID2025096848,CUS2871019,CAP330797,2025-09-19 15:27:00,2025-09-19,15,27,4,Friday,38,9,September,3,False,False,False,True,False,False,False,False,,,1.0,34.1,66.9,False,False,1.0,Downtown,Bur Dubai,Burj Khalifa,Al Karama,polygon,polygon,25.193678,55.276897,25.2428,55.306086,High,Medium,False,False,1.3,1.05,6.2,7.64,1.232,28.26,0,0.0,Comfort,False,Careem Plus,True,1.3,0.978,0.022,0.793,2.5,6.8,67.4,1.25,3.0,35.57,32.69,4.28,Completed,,4.6,4.9,-2.1
RID2025161087,CUS2482207,CAP438493,2025-07-31 22:08:00,2025-07-31,22,8,3,Thursday,31,7,July,3,False,False,True,False,False,False,False,False,,,1.0,39.5,72.9,False,False,1.0,Al Barsha,Bur Dubai,Al Barsha North,Al Karama,polygon,polygon,25.095428,55.18679,25.248694,55.306432,Medium,Medium,False,False,1.05,1.05,20.87,26.3,1.26,35.22,1,4.0,Hala Taxi,True,Cash,False,0.966,1.0,0.0,0.812,4.2,20.2,78.0,1.0,4.0,75.05,75.01,2.85,Completed,,4.6,4.3,0.3
RID2025024808,CUS3450938,CAP269652,2025-04-28 19:41:00,2025-04-28,19,41,0,Monday,18,4,April,2,False,True,False,False,False,False,False,False,,,1.0,29.5,52.6,False,False,1.0,DIFC,Bur Dubai,Trade Center Second,Al Hamriya,polygon,polygon,25.219846,55.28256,25.257303,55.304689,High,Medium,False,False,1.35,1.05,4.72,6.07,1.286,28.12,0,0.0,Hala MAX,True,Careem Pay,False,1.593,0.725,0.275,1.141,5.5,8.2,44.4,1.0,8.0,32.55,30.7,5.05,Completed,,4.4,4.9,-2.4
RID2025140346,CUS4189962,CAP488030,2025-11-24 17:07:00,2025-11-24,17,7,0,Monday,48,11,November,4,False,True,False,False,False,False,False,False,,,1.0,23.5,58.9,False,False,1.0,DXB Airport,Downtown,Dubai Int'l Airport,Zaa'Beel Second,polygon,polygon,25.252473,55.366621,25.203372,55.287861,High,High,True,False,1.1,1.3,9.62,17.39,1.808,235.44,1,4.0,Hala Taxi,True,Credit Card,False,1.298,0.951,0.049,1.29,4.3,31.7,32.9,1.0,7.5,69.09,63.87,3.67,Completed,,5.0,4.7,-0.9
RID2025008848,CUS3657215,CAP331832,2025-06-02 21:44:00,2025-06-02,21,44,0,Monday,23,6,June,2,False,False,False,True,False,False,False,False,,,1.0,38.3,69.5,False,False,1.0,DIFC,Palm Jumeirah,Trade Center Second,Nakhlat Jumeira,polygon,polygon,25.226028,55.286749,25.099358,55.135145,High,High,False,False,1.35,1.2,20.77,25.86,1.245,227.32,2,8.0,Hala Taxi,True,Credit Card,False,1.35,0.837,0.163,0.818,3.9,28.4,54.5,1.0,4.0,76.88,75.22,2.91,Completed,,4.3,4.4,0.2
RID2025007966,CUS4603099,CAP182439,2025-03-30 15:55:00,2025-03-30,15,55,6,Sunday,13,3,March,1,True,False,False,True,False,True,False,False,Eid Al Fitr,Religious Holiday,1.3,26.9,62.7,False,False,1.0,Jebel Ali,Downtown,Jabal Ali First,Burj Khalifa,polygon,polygon,25.044076,55.127001,25.194006,55.281981,Low,High,False,False,0.85,1.3,22.83,29.65,1.298,43.07,2,8.0,Hala Taxi,True,Cash,False,1.16,0.964,0.036,0.983,2.4,35.1,50.7,1.0,4.0,82.85,76.11,2.57,Completed,,4.8,5.0,2.8
RID2025084846,CUS1048472,CAP177734,2025-03-08 02:56:00,2025-03-08,2,56,5,Saturday,10,3,March,1,True,False,True,False,True,False,True,False,Dubai Food Festival,Food Festival,1.08,24.9,64.2,True,False,1.4,Al Barsha,Business Bay,Al Thanyah Third,Business Bay,polygon,polygon,25.090284,55.170225,25.180096,55.276758,Medium,High,False,False,1.05,1.25,14.65,19.72,1.346,47.02,1,4.0,Eco Friendly,False,Credit Card,False,1.764,0.804,0.196,1.001,2.5,17.6,67.3,1.5,3.0,99.91,97.92,4.96,Completed,,4.5,4.3,2.4
RID2025031419,CUS3420849,CAP423721,2025-01-27 23:27:00,2025-01-27,23,27,0,Monday,5,1,January,1,False,False,True,False,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.035,21.8,68.4,False,False,1.0,Marina,Silicon Oasis,Marsa Dubai,Al Rowaiyah Second,polygon,polygon,25.087306,55.13939,25.106459,55.384113,High,Low,False,False,1.25,0.88,24.73,34.25,1.385,85.01,2,8.0,Comfort,False,Cash,False,1.19,0.92,0.08,0.855,2.7,29.9,68.6,1.25,2.5,138.01,136.91,4.0,Completed,,4.1,4.8,1.2
RID2025134072,CUS1310686,CAP390791,2025-11-28 05:45:00,2025-11-28,5,45,4,Friday,48,11,November,4,False,False,True,False,False,False,False,False,,,1.0,28.6,67.9,False,False,1.0,Downtown,Deira,Zaa'Beel Second,Al Muraqqabat,polygon,polygon,25.22052,55.288997,25.268083,55.329139,High,Medium,False,False,1.3,1.05,6.65,12.32,1.852,37.35,1,4.0,Comfort,False,Cash,False,1.196,0.837,0.163,0.826,2.3,9.5,78.0,1.25,2.5,54.93,52.83,4.29,Completed,,4.6,4.5,-1.5
RID2025134590,CUS1493988,CAP366781,2025-09-16 13:15:00,2025-09-16,13,15,1,Tuesday,38,9,September,3,False,False,False,True,False,False,False,False,,,1.0,34.9,60.8,False,False,1.0,Sharjah,Dubai Hills,Sharjah,Nadd Hessa,centroid,polygon,25.346642,55.419056,25.113876,55.37596,Low,Medium,False,False,0.95,1.05,26.24,41.13,1.567,189.52,3,12.0,Executive,False,Cash,False,0.95,0.889,0.111,0.868,4.3,44.8,55.1,1.0,4.0,178.47,178.78,4.35,Completed,,4.4,4.8,0.1
RID2025012787,CUS4745883,CAP204449,2025-12-27 11:40:00,2025-12-27,11,40,5,Saturday,52,12,December,4,True,False,False,True,False,False,False,False,,,1.0,24.5,71.4,False,False,1.0,Business Bay,Dubai Hills,Business Bay,Hadaeq Sheikh Mohammed Bin Rashid,polygon,polygon,25.187241,55.266467,25.102647,55.258582,High,Medium,False,False,1.25,1.05,9.44,13.79,1.461,184.82,1,4.0,MAX,False,Cash,False,1.312,0.799,0.201,0.979,3.9,16.7,49.7,1.25,5.0,92.87,96.85,7.02,Completed,,4.1,5.0,-2.0
RID2025048807,CUS4364659,CAP235871,2025-01-05 16:20:00,2025-01-05,16,20,6,Sunday,1,1,January,1,True,True,False,False,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.14,20.1,71.1,False,False,1.0,Downtown,DXB Airport,Zaa'Beel Second,Dubai Int'l Airport,polygon,polygon,25.205337,55.277574,25.259214,55.364399,High,High,True,False,1.3,1.1,10.59,17.64,1.666,55.53,1,4.0,Hala Taxi,True,Credit Card,False,1.836,0.905,0.095,1.384,4.6,30.4,34.8,1.0,7.5,57.59,57.24,3.24,Completed,,5.0,4.5,-1.4
